branch id pid
Manatee chr1.25150 0.978260869565217
Manatee chr1.17010 0.982035928143713
Manatee chr1.17011 0.966666666666667
Manatee chr1.17012 0.984496124031008
Manatee chr1.17013 0.983050847457627
Manatee chr1.17014 0.986013986013986
Manatee chr1.17015 0.975757575757576
Manatee chr1.17016 0.970149253731343
Manatee chr1.14880 0.945945945945946
Manatee chr1.14881 1
Manatee chr1.14882 0.989583333333333
Manatee chr1.14883 0.962085308056872
Manatee chr1.14884 0.909090909090909
Manatee chr1.14885 0.974789915966387
Manatee chr1.14888 0.936842105263158
Manatee chr1.14889 0.975806451612903
Manatee chr1.14890 0.946666666666667
Manatee chr1.14891 0.969230769230769
Manatee chr1.14892 0.972972972972973
Manatee chr1.14893 0.96551724137931
Manatee chr1.14894 0.966292134831461
Manatee chr1.14895 0.962962962962963
Manatee chr1.14896 0.96551724137931
Manatee chr1.14897 0.935483870967742
Manatee chr1.14898 0.972136222910217
Manatee chr1.14899 0.985915492957746
Manatee chr1.14900 1
Manatee chr1.14901 0.988372093023256
Manatee chr1.14902 0.951219512195122
Manatee chr1.14903 0.963087248322148
Manatee chr1.14904 0.981481481481482
Manatee chr1.14905 0.947916666666667
Manatee chr1.14906 0.968992248062015
Manatee chr1.14907 0.986111111111111
Manatee chr1.14908 0.979591836734694
Manatee chr1.14909 0.96969696969697
Manatee chr1.14910 0.956140350877193
Manatee chr1.14911 0.955882352941177
Manatee chr1.14912 0.974874371859296
Manatee chr1.3969 0.963996107687318
Manatee chr1.3970 0.973333333333333
Manatee chr1.3971 0.921259842519685
Manatee chr1.3972 0.948905109489051
Manatee chr1.3973 0.972222222222222
Manatee chr1.3974 0.955555555555556
Manatee chr1.3975 0.988888888888889
Manatee chr1.3976 0.987124463519313
Manatee chr1.3977 0.961538461538462
Manatee chr1.3978 0.96969696969697
Manatee chr1.3979 0.979508196721312
Manatee chr1.3980 0.961538461538462
Manatee chr1.3981 0.953947368421053
Manatee chr1.7222 1
Manatee chr1.7223 0.981818181818182
Manatee chr1.7224 0.988888888888889
Manatee chr1.7225 0.980392156862745
Megabat chr1.16156 0.95625
Megabat chr1.16157 1
Megabat chr1.16158 0.984615384615385
Megabat chr1.16159 0.967567567567568
Megabat chr1.16160 0.966887417218543
Megabat chr1.16161 0.98469387755102
Megabat chr1.16162 1
Megabat chr1.16163 0.92436974789916
Megabat chr1.16164 0.975409836065574
Megabat chr1.16165 0.938144329896907
Megabat chr1.16166 0.977401129943503
Megabat chr1.16167 0.977011494252874
Megabat chr1.16168 0.947521865889213
Megabat chr1.4977 0.977099236641221
Megabat chr1.4978 0.94
Megabat chr1.4979 0.97979797979798
Megabat chr1.4983 0.942028985507246
Megabat chr1.4984 0.963800904977376
Megabat chr1.8117 0.938435940099834
Megabat chr1.8123 0.95625
Megabat chr1.8124 0.965909090909091
Megabat chr1.8125 0.982905982905983
Megabat chr1.8126 0.96875
Megabat chr1.8127 0.956896551724138
Megabat chr1.8128 0.950617283950617
Megabat chr1.8129 0.961111111111111
Megabat chr1.8132 0.980392156862745
Megabat chr1.8133 0.941176470588235
Megabat chr1.27779 0.960244648318043
Megabat chr1.27780 1
Megabat chr1.989 1
Megabat chr1.990 1
Megabat chr1.991 0.979899497487437
Megabat chr1.992 0.971910112359551
Megabat chr1.995 0.96943231441048
Megabat chr1.996 0.987179487179487
Megabat chr1.997 0.960573476702509
Megabat chr1.999 0.963855421686747
Megabat chr1.1000 0.976923076923077
Megabat chr1.1001 0.962962962962963
Megabat chr1.1003 0.990338164251208
Megabat chr1.1004 0.947867298578199
Megabat chr1.1008 0.960443037974684
Megabat chr1.1011 0.986486486486487
Megabat chr1.1012 0.979166666666667
Megabat chr1.1013 0.901960784313726
Megabat chr1.1014 0.968253968253968
Megabat chr1.1015 0.926966292134832
Megabat chr1.1017 0.951923076923077
Megabat chr1.1028 0.994219653179191
Megabat chr1.1029 0.941176470588235
Megabat chr1.25080 1
Megabat chr1.25081 0.989247311827957
Megabat chr1.25089 0.976744186046512
Megabat chr1.25093 1
Megabat chr1.25097 0.986111111111111
Megabat chr1.25098 0.984126984126984
Megabat chr1.25100 0.906666666666667
Megabat chr1.25104 0.921052631578947
Megabat chr1.25135 0.966887417218543
Megabat chr1.25136 0.978723404255319
Megabat chr1.25140 0.985915492957746
Megabat chr1.25141 0.982035928143713
Megabat chr1.25142 0.951456310679612
Megabat chr1.25143 0.985074626865672
Megabat chr1.25144 1
Megabat chr1.25145 0.968354430379747
Megabat chr1.25147 0.982857142857143
Megabat chr1.25148 0.981042654028436
Megabat chr1.25149 0.953367875647668
Megabat chr1.25150 0.985507246376812
Megabat chr1.17010 0.958333333333333
Megabat chr1.17011 0.966666666666667
Megabat chr1.17012 0.976744186046512
Megabat chr1.17013 0.974576271186441
Megabat chr1.17014 0.958041958041958
Megabat chr1.17015 0.981818181818182
Megabat chr1.17016 0.965346534653465
Megabat chr1.14880 0.982142857142857
Megabat chr1.14881 0.968421052631579
Megabat chr1.14882 0.96875
Megabat chr1.14883 0.944700460829493
Megabat chr1.14884 0.96969696969697
Megabat chr1.14885 0.957983193277311
Megabat chr1.14888 0.936842105263158
Megabat chr1.14889 0.951612903225806
Megabat chr1.14890 1
Megabat chr1.14891 1
Megabat chr1.14892 0.972972972972973
Megabat chr1.14893 0.942528735632184
Megabat chr1.14894 0.98876404494382
Megabat chr1.14895 0.962962962962963
Megabat chr1.14896 0.982758620689655
Megabat chr1.14897 0.983870967741935
Megabat chr1.14898 0.972136222910217
Megabat chr1.14899 1
Megabat chr1.14900 1
Megabat chr1.14901 0.959302325581395
Megabat chr1.14902 0.98780487804878
Megabat chr1.14903 0.959731543624161
Megabat chr1.14904 0.990740740740741
Megabat chr1.14905 0.989583333333333
Megabat chr1.14906 0.945736434108527
Megabat chr1.14907 0.951388888888889
Megabat chr1.14908 0.979591836734694
Megabat chr1.14909 0.993939393939394
Megabat chr1.14910 0.982456140350877
Megabat chr1.14911 0.985294117647059
Megabat chr1.14912 0.95959595959596
Megabat chr1.3969 0.955016181229773
Megabat chr1.3970 0.901587301587302
Megabat chr1.3971 0.952755905511811
Megabat chr1.3972 0.934306569343066
Megabat chr1.3973 0.983333333333333
Megabat chr1.3974 0.944444444444444
Megabat chr1.3975 0.972222222222222
Megabat chr1.3976 0.982832618025751
Megabat chr1.3977 0.964788732394366
Megabat chr1.3978 0.984848484848485
Megabat chr1.3979 0.954356846473029
Megabat chr1.3980 0.974358974358974
Megabat chr1.3981 0.973509933774834
Megabat chr1.7222 1
Megabat chr1.7223 0.951515151515152
Megabat chr1.7224 0.988888888888889
Megabat chr1.7225 0.96078431372549
Microbat-Megabat chr1.16156 1
Microbat-Megabat chr1.16157 1
Microbat-Megabat chr1.16158 0.984615384615385
Microbat-Megabat chr1.16159 0.967567567567568
Microbat-Megabat chr1.16160 1
Microbat-Megabat chr1.16161 0.989795918367347
Microbat-Megabat chr1.16162 1
Microbat-Megabat chr1.16163 0.983193277310924
Microbat-Megabat chr1.16164 0.983606557377049
Microbat-Megabat chr1.16165 1
Microbat-Megabat chr1.16166 0.983050847457627
Microbat-Megabat chr1.16167 0.992337164750958
Microbat-Megabat chr1.16168 0.991253644314869
Microbat-Megabat chr1.4977 0.99236641221374
Microbat-Megabat chr1.4978 1
Microbat-Megabat chr1.4979 0.97979797979798
Microbat-Megabat chr1.4983 0.978260869565217
Microbat-Megabat chr1.4984 0.995475113122172
Microbat-Megabat chr1.8117 0.988352745424293
Microbat-Megabat chr1.8123 0.98125
Microbat-Megabat chr1.8124 0.977272727272727
Microbat-Megabat chr1.8125 1
Microbat-Megabat chr1.8126 1
Microbat-Megabat chr1.8127 1
Microbat-Megabat chr1.8128 0.987654320987654
Microbat-Megabat chr1.8129 0.988888888888889
Microbat-Megabat chr1.8132 0.990196078431373
Microbat-Megabat chr1.8133 1
Microbat-Megabat chr1.27779 0.974593495934959
Microbat-Megabat chr1.27780 1
Microbat-Megabat chr1.989 1
Microbat-Megabat chr1.990 1
Microbat-Megabat chr1.991 0.989949748743719
Microbat-Megabat chr1.992 1
Microbat-Megabat chr1.995 0.991266375545852
Microbat-Megabat chr1.996 0.987179487179487
Microbat-Megabat chr1.997 1
Microbat-Megabat chr1.999 0.987951807228916
Microbat-Megabat chr1.1000 1
Microbat-Megabat chr1.1001 0.99537037037037
Microbat-Megabat chr1.1003 1
Microbat-Megabat chr1.1004 0.981042654028436
Microbat-Megabat chr1.1008 0.987341772151899
Microbat-Megabat chr1.1011 0.97972972972973
Microbat-Megabat chr1.1012 0.972222222222222
Microbat-Megabat chr1.1013 1
Microbat-Megabat chr1.1014 0.994708994708995
Microbat-Megabat chr1.1015 0.98314606741573
Microbat-Megabat chr1.1017 0.951923076923077
Microbat-Megabat chr1.1028 1
Microbat-Megabat chr1.1029 0.988372093023256
Microbat-Megabat chr1.25080 0.928571428571429
Microbat-Megabat chr1.25081 1
Microbat-Megabat chr1.25089 1
Microbat-Megabat chr1.25093 0.952380952380952
Microbat-Megabat chr1.25097 1
Microbat-Megabat chr1.25098 1
Microbat-Megabat chr1.25100 0.986666666666667
Microbat-Megabat chr1.25104 0.982456140350877
Microbat-Megabat chr1.25135 0.993377483443709
Microbat-Megabat chr1.25136 0.98936170212766
Microbat-Megabat chr1.25140 1
Microbat-Megabat chr1.25141 0.988023952095808
Microbat-Megabat chr1.25142 0.961165048543689
Microbat-Megabat chr1.25143 1
Microbat-Megabat chr1.25144 1
Microbat-Megabat chr1.25145 1
Microbat-Megabat chr1.25147 1
Microbat-Megabat chr1.25148 0.990521327014218
Microbat-Megabat chr1.25149 0.989637305699482
Microbat-Megabat chr1.25150 1
Microbat-Megabat chr1.17010 0.988095238095238
Microbat-Megabat chr1.17011 0.991666666666667
Microbat-Megabat chr1.17012 1
Microbat-Megabat chr1.17013 1
Microbat-Megabat chr1.17014 0.972027972027972
Microbat-Megabat chr1.17015 0.993939393939394
Microbat-Megabat chr1.17016 0.995049504950495
Microbat-Megabat chr1.14880 0.972972972972973
Microbat-Megabat chr1.14881 0.978947368421053
Microbat-Megabat chr1.14882 0.989583333333333
Microbat-Megabat chr1.14883 0.995260663507109
Microbat-Megabat chr1.14884 0.984848484848485
Microbat-Megabat chr1.14885 0.983193277310924
Microbat-Megabat chr1.14888 0.989473684210526
Microbat-Megabat chr1.14889 1
Microbat-Megabat chr1.14890 1
Microbat-Megabat chr1.14891 1
Microbat-Megabat chr1.14892 1
Microbat-Megabat chr1.14893 1
Microbat-Megabat chr1.14894 1
Microbat-Megabat chr1.14895 0.981481481481482
Microbat-Megabat chr1.14896 1
Microbat-Megabat chr1.14897 0.983870967741935
Microbat-Megabat chr1.14898 0.987616099071207
Microbat-Megabat chr1.14899 1
Microbat-Megabat chr1.14900 1
Microbat-Megabat chr1.14901 0.988372093023256
Microbat-Megabat chr1.14902 1
Microbat-Megabat chr1.14903 0.996644295302013
Microbat-Megabat chr1.14904 1
Microbat-Megabat chr1.14905 1
Microbat-Megabat chr1.14906 0.984496124031008
Microbat-Megabat chr1.14907 1
Microbat-Megabat chr1.14908 1
Microbat-Megabat chr1.14909 0.987878787878788
Microbat-Megabat chr1.14910 0.991228070175439
Microbat-Megabat chr1.14911 0.955882352941177
Microbat-Megabat chr1.14912 0.989949748743719
Microbat-Megabat chr1.3969 0.987630208333333
Microbat-Megabat chr1.3970 0.973333333333333
Microbat-Megabat chr1.3971 0.976377952755906
Microbat-Megabat chr1.3972 1
Microbat-Megabat chr1.3973 1
Microbat-Megabat chr1.3974 0.977777777777778
Microbat-Megabat chr1.3975 0.994444444444444
Microbat-Megabat chr1.3976 0.991416309012876
Microbat-Megabat chr1.3977 0.992957746478873
Microbat-Megabat chr1.3978 0.992424242424242
Microbat-Megabat chr1.3979 0.991701244813278
Microbat-Megabat chr1.3980 0.974358974358974
Microbat-Megabat chr1.3981 0.986754966887417
Microbat-Megabat chr1.7222 1
Microbat-Megabat chr1.7223 0.993939393939394
Microbat-Megabat chr1.7224 1
Microbat-Megabat chr1.7225 0.980392156862745
Microbat chr1.16156 0.94375
Microbat chr1.16157 0.978260869565217
Microbat chr1.16158 0.984615384615385
Microbat chr1.16159 0.918918918918919
Microbat chr1.16160 0.940397350993378
Microbat chr1.16161 0.964285714285714
Microbat chr1.16162 0.96551724137931
Microbat chr1.16163 0.949579831932773
Microbat chr1.16164 0.967213114754098
Microbat chr1.16165 1
Microbat chr1.16166 0.96045197740113
Microbat chr1.16167 0.969348659003831
Microbat chr1.16168 0.944606413994169
Microbat chr1.4977 0.961832061068702
Microbat chr1.4978 0.97
Microbat chr1.4979 0.909090909090909
Microbat chr1.4983 0.978260869565217
Microbat chr1.4984 0.972850678733032
Microbat chr1.8117 0.953410981697171
Microbat chr1.8123 0.9625
Microbat chr1.8124 0.943181818181818
Microbat chr1.8125 0.991452991452991
Microbat chr1.8126 0.958333333333333
Microbat chr1.8127 0.939655172413793
Microbat chr1.8128 0.962962962962963
Microbat chr1.8129 0.966666666666667
Microbat chr1.8132 1
Microbat chr1.8133 0.92156862745098
Microbat chr1.27779 0.944954128440367
Microbat chr1.27780 1
Microbat chr1.989 1
Microbat chr1.990 0.988888888888889
Microbat chr1.991 0.979899497487437
Microbat chr1.992 0.97752808988764
Microbat chr1.995 0.965065502183406
Microbat chr1.996 0.987179487179487
Microbat chr1.997 0.971326164874552
Microbat chr1.999 0.951807228915663
Microbat chr1.1000 0.953846153846154
Microbat chr1.1001 0.944444444444444
Microbat chr1.1003 0.975845410628019
Microbat chr1.1004 0.962085308056872
Microbat chr1.1008 0.950949367088608
Microbat chr1.1011 0.97972972972973
Microbat chr1.1012 0.965277777777778
Microbat chr1.1013 0.980392156862745
Microbat chr1.1014 0.941798941798942
Microbat chr1.1015 0.915730337078652
Microbat chr1.1017 0.942307692307692
Microbat chr1.1028 0.982658959537572
Microbat chr1.1029 0.917647058823529
Microbat chr1.25080 0.928571428571429
Microbat chr1.25081 0.967741935483871
Microbat chr1.25089 0.976744186046512
Microbat chr1.25093 0.952380952380952
Microbat chr1.25097 0.9375
Microbat chr1.25098 0.992063492063492
Microbat chr1.25100 0.92
Microbat chr1.25104 0.947368421052632
Microbat chr1.25135 0.986754966887417
Microbat chr1.25136 0.978723404255319
Microbat chr1.25140 0.985915492957746
Microbat chr1.25141 0.976047904191617
Microbat chr1.25142 0.951456310679612
Microbat chr1.25143 0.985074626865672
Microbat chr1.25144 1
Microbat chr1.25145 0.968354430379747
Microbat chr1.25147 0.948571428571429
Microbat chr1.25148 0.962085308056872
Microbat chr1.25149 0.953367875647668
Microbat chr1.25150 0.985507246376812
Microbat chr1.17010 0.94047619047619
Microbat chr1.17011 0.933333333333333
Microbat chr1.17012 0.961240310077519
Microbat chr1.17013 0.974576271186441
Microbat chr1.17014 0.944055944055944
Microbat chr1.17015 0.939393939393939
Microbat chr1.17016 0.952970297029703
Microbat chr1.14880 0.973214285714286
Microbat chr1.14881 0.957894736842105
Microbat chr1.14882 0.989583333333333
Microbat chr1.14883 0.971563981042654
Microbat chr1.14884 0.909090909090909
Microbat chr1.14885 0.949579831932773
Microbat chr1.14888 0.968421052631579
Microbat chr1.14889 0.951612903225806
Microbat chr1.14890 1
Microbat chr1.14891 0.969230769230769
Microbat chr1.14892 0.945945945945946
Microbat chr1.14893 0.988505747126437
Microbat chr1.14894 0.955056179775281
Microbat chr1.14895 0.962962962962963
Microbat chr1.14896 1
Microbat chr1.14897 0.911290322580645
Microbat chr1.14898 0.975232198142415
Microbat chr1.14899 0.957746478873239
Microbat chr1.14900 0.929411764705882
Microbat chr1.14901 0.976744186046512
Microbat chr1.14902 1
Microbat chr1.14903 0.966442953020134
Microbat chr1.14904 0.972222222222222
Microbat chr1.14905 0.96875
Microbat chr1.14906 0.968992248062015
Microbat chr1.14907 0.951388888888889
Microbat chr1.14908 1
Microbat chr1.14909 0.939393939393939
Microbat chr1.14910 0.964912280701754
Microbat chr1.14911 0.926470588235294
Microbat chr1.14912 0.95959595959596
Microbat chr1.3969 0.943089430894309
Microbat chr1.3970 0.93
Microbat chr1.3971 0.937007874015748
Microbat chr1.3972 0.963503649635037
Microbat chr1.3973 0.955555555555556
Microbat chr1.3974 0.961111111111111
Microbat chr1.3975 0.927777777777778
Microbat chr1.3976 0.965665236051502
Microbat chr1.3977 0.971830985915493
Microbat chr1.3978 0.954545454545455
Microbat chr1.3979 0.950207468879668
Microbat chr1.3980 0.974358974358974
Microbat chr1.3981 0.966887417218543
Microbat chr1.7222 1
Microbat chr1.7223 0.939393939393939
Microbat chr1.7224 1
Microbat chr1.7225 0.92156862745098
Mouse-Human chr1.16156 1
Mouse-Human chr1.16157 0.978260869565217
Mouse-Human chr1.16158 0.984615384615385
Mouse-Human chr1.16159 0.994594594594595
Mouse-Human chr1.16160 1
Mouse-Human chr1.16161 1
Mouse-Human chr1.16162 1
Mouse-Human chr1.16163 1
Mouse-Human chr1.16164 0.991803278688525
Mouse-Human chr1.16165 1
Mouse-Human chr1.16166 0.988888888888889
Mouse-Human chr1.16167 0.988636363636364
Mouse-Human chr1.16168 0.994169096209913
Mouse-Human chr1.4977 0.99236641221374
Mouse-Human chr1.4978 0.99
Mouse-Human chr1.4979 1
Mouse-Human chr1.4983 0.992753623188406
Mouse-Human chr1.4984 1
Mouse-Human chr1.8117 0.990016638935108
Mouse-Human chr1.8123 0.99375
Mouse-Human chr1.8124 1
Mouse-Human chr1.8125 1
Mouse-Human chr1.8126 1
Mouse-Human chr1.8127 1
Mouse-Human chr1.8128 1
Mouse-Human chr1.8129 0.988888888888889
Mouse-Human chr1.8132 1
Mouse-Human chr1.8133 0.980392156862745
Mouse-Human chr1.27779 0.991861648016277
Mouse-Human chr1.27780 1
Mouse-Human chr1.989 1
Mouse-Human chr1.990 1
Mouse-Human chr1.991 0.994974874371859
Mouse-Human chr1.992 0.99438202247191
Mouse-Human chr1.995 1
Mouse-Human chr1.996 1
Mouse-Human chr1.997 0.992831541218638
Mouse-Human chr1.999 0.987951807228916
Mouse-Human chr1.1000 1
Mouse-Human chr1.1001 0.990740740740741
Mouse-Human chr1.1003 1
Mouse-Human chr1.1004 1
Mouse-Human chr1.1008 0.992107340173639
Mouse-Human chr1.1011 0.986486486486487
Mouse-Human chr1.1012 1
Mouse-Human chr1.1013 0.980392156862745
Mouse-Human chr1.1014 1
Mouse-Human chr1.1015 0.971910112359551
Mouse-Human chr1.1017 0.990384615384615
Mouse-Human chr1.1028 1
Mouse-Human chr1.1029 0.988372093023256
Mouse-Human chr1.25080 1
Mouse-Human chr1.25081 0.989247311827957
Mouse-Human chr1.25089 1
Mouse-Human chr1.25093 1
Mouse-Human chr1.25097 1
Mouse-Human chr1.25098 0.992063492063492
Mouse-Human chr1.25100 0.973333333333333
Mouse-Human chr1.25104 1
Mouse-Human chr1.25135 1
Mouse-Human chr1.25136 0.978723404255319
Mouse-Human chr1.25140 1
Mouse-Human chr1.25141 0.994011976047904
Mouse-Human chr1.25142 0.990291262135922
Mouse-Human chr1.25143 1
Mouse-Human chr1.25144 1
Mouse-Human chr1.25145 0.993670886075949
Mouse-Human chr1.25147 1
Mouse-Human chr1.25148 1
Mouse-Human chr1.25149 0.994818652849741
Mouse-Human chr1.25150 1
Mouse-Human chr1.17010 1
Mouse-Human chr1.17011 0.991666666666667
Mouse-Human chr1.17012 1
Mouse-Human chr1.17013 1
Mouse-Human chr1.17014 0.993006993006993
Mouse-Human chr1.17015 1
Mouse-Human chr1.17016 0.997524752475248
Mouse-Human chr1.14880 1
Mouse-Human chr1.14881 1
Mouse-Human chr1.14882 0.989583333333333
Mouse-Human chr1.14883 0.990521327014218
Mouse-Human chr1.14884 0.984848484848485
Mouse-Human chr1.14885 0.966386554621849
Mouse-Human chr1.14888 0.978947368421053
Mouse-Human chr1.14889 1
Mouse-Human chr1.14890 0.986666666666667
Mouse-Human chr1.14891 1
Mouse-Human chr1.14892 0.945945945945946
Mouse-Human chr1.14893 1
Mouse-Human chr1.14894 0.98876404494382
Mouse-Human chr1.14895 0.981481481481482
Mouse-Human chr1.14896 1
Mouse-Human chr1.14897 1
Mouse-Human chr1.14898 0.996904024767802
Mouse-Human chr1.14899 1
Mouse-Human chr1.14900 1
Mouse-Human chr1.14901 0.994186046511628
Mouse-Human chr1.14902 0.98780487804878
Mouse-Human chr1.14903 1
Mouse-Human chr1.14904 1
Mouse-Human chr1.14905 0.989583333333333
Mouse-Human chr1.14906 1
Mouse-Human chr1.14907 1
Mouse-Human chr1.14908 1
Mouse-Human chr1.14909 0.987878787878788
Mouse-Human chr1.14910 0.991228070175439
Mouse-Human chr1.14911 0.985294117647059
Mouse-Human chr1.14912 1
Mouse-Human chr1.3969 0.9896002599935
Mouse-Human chr1.3970 1
Mouse-Human chr1.3971 0.992125984251969
Mouse-Human chr1.3972 0.978102189781022
Mouse-Human chr1.3973 0.988888888888889
Mouse-Human chr1.3974 0.983333333333333
Mouse-Human chr1.3975 0.994444444444444
Mouse-Human chr1.3976 0.995708154506438
Mouse-Human chr1.3977 0.984615384615385
Mouse-Human chr1.3978 0.992424242424242
Mouse-Human chr1.3979 0.991803278688525
Mouse-Human chr1.3980 1
Mouse-Human chr1.3981 1
Mouse-Human chr1.7222 1
Mouse-Human chr1.7223 1
Mouse-Human chr1.7224 1
Mouse-Human chr1.7225 1
Mouse-Kangaroo_rat chr1.16156 0.99375
Mouse-Kangaroo_rat chr1.16157 0.992592592592593
Mouse-Kangaroo_rat chr1.16158 1
Mouse-Kangaroo_rat chr1.16159 0.989189189189189
Mouse-Kangaroo_rat chr1.16160 1
Mouse-Kangaroo_rat chr1.16161 0.994897959183674
Mouse-Kangaroo_rat chr1.16162 1
Mouse-Kangaroo_rat chr1.16163 0.983193277310924
Mouse-Kangaroo_rat chr1.16164 0.983606557377049
Mouse-Kangaroo_rat chr1.16165 0.989690721649485
Mouse-Kangaroo_rat chr1.16166 0.983333333333333
Mouse-Kangaroo_rat chr1.16167 0.981060606060606
Mouse-Kangaroo_rat chr1.16168 0.991477272727273
Mouse-Kangaroo_rat chr1.4977 0.99236641221374
Mouse-Kangaroo_rat chr1.4978 1
Mouse-Kangaroo_rat chr1.4979 0.98989898989899
Mouse-Kangaroo_rat chr1.4983 0.985507246376812
Mouse-Kangaroo_rat chr1.4984 1
Mouse-Kangaroo_rat chr1.8117 0.990016638935108
Mouse-Kangaroo_rat chr1.8123 0.9875
Mouse-Kangaroo_rat chr1.8124 0.988636363636364
Mouse-Kangaroo_rat chr1.8125 0.991452991452991
Mouse-Kangaroo_rat chr1.8126 0.979166666666667
Mouse-Kangaroo_rat chr1.8127 0.991379310344828
Mouse-Kangaroo_rat chr1.8128 0.987654320987654
Mouse-Kangaroo_rat chr1.8129 0.994444444444444
Mouse-Kangaroo_rat chr1.8132 0.990196078431373
Mouse-Kangaroo_rat chr1.8133 0.980392156862745
Mouse-Kangaroo_rat chr1.27779 0.976410256410256
Mouse-Kangaroo_rat chr1.27780 1
Mouse-Kangaroo_rat chr1.989 1
Mouse-Kangaroo_rat chr1.990 0.988888888888889
Mouse-Kangaroo_rat chr1.991 0.989949748743719
Mouse-Kangaroo_rat chr1.992 1
Mouse-Kangaroo_rat chr1.995 0.982532751091703
Mouse-Kangaroo_rat chr1.996 0.974358974358974
Mouse-Kangaroo_rat chr1.997 0.985663082437276
Mouse-Kangaroo_rat chr1.999 0.993975903614458
Mouse-Kangaroo_rat chr1.1000 1
Mouse-Kangaroo_rat chr1.1001 0.990740740740741
Mouse-Kangaroo_rat chr1.1003 1
Mouse-Kangaroo_rat chr1.1004 0.995260663507109
Mouse-Kangaroo_rat chr1.1008 0.986582478295186
Mouse-Kangaroo_rat chr1.1011 0.993243243243243
Mouse-Kangaroo_rat chr1.1012 0.993055555555556
Mouse-Kangaroo_rat chr1.1013 0.980392156862745
Mouse-Kangaroo_rat chr1.1014 0.994708994708995
Mouse-Kangaroo_rat chr1.1015 0.99438202247191
Mouse-Kangaroo_rat chr1.1017 0.980769230769231
Mouse-Kangaroo_rat chr1.1028 0.988439306358382
Mouse-Kangaroo_rat chr1.1029 1
Mouse-Kangaroo_rat chr1.25080 1
Mouse-Kangaroo_rat chr1.25081 1
Mouse-Kangaroo_rat chr1.25089 0.992248062015504
Mouse-Kangaroo_rat chr1.25093 1
Mouse-Kangaroo_rat chr1.25097 0.993055555555556
Mouse-Kangaroo_rat chr1.25098 0.992063492063492
Mouse-Kangaroo_rat chr1.25100 0.96
Mouse-Kangaroo_rat chr1.25104 0.982456140350877
Mouse-Kangaroo_rat chr1.25135 1
Mouse-Kangaroo_rat chr1.25136 1
Mouse-Kangaroo_rat chr1.25140 0.992957746478873
Mouse-Kangaroo_rat chr1.25141 0.982035928143713
Mouse-Kangaroo_rat chr1.25142 1
Mouse-Kangaroo_rat chr1.25143 1
Mouse-Kangaroo_rat chr1.25144 1
Mouse-Kangaroo_rat chr1.25145 1
Mouse-Kangaroo_rat chr1.25147 0.986899563318777
Mouse-Kangaroo_rat chr1.25148 0.995260663507109
Mouse-Kangaroo_rat chr1.25149 0.994818652849741
Mouse-Kangaroo_rat chr1.25150 0.985401459854015
Mouse-Kangaroo_rat chr1.17010 0.994047619047619
Mouse-Kangaroo_rat chr1.17011 0.991666666666667
Mouse-Kangaroo_rat chr1.17012 1
Mouse-Kangaroo_rat chr1.17013 1
Mouse-Kangaroo_rat chr1.17014 1
Mouse-Kangaroo_rat chr1.17015 0.987878787878788
Mouse-Kangaroo_rat chr1.17016 0.995049504950495
Mouse-Kangaroo_rat chr1.14880 0.990990990990991
Mouse-Kangaroo_rat chr1.14881 1
Mouse-Kangaroo_rat chr1.14882 0.989583333333333
Mouse-Kangaroo_rat chr1.14883 0.995260663507109
Mouse-Kangaroo_rat chr1.14884 1
Mouse-Kangaroo_rat chr1.14885 0.966386554621849
Mouse-Kangaroo_rat chr1.14888 0.968421052631579
Mouse-Kangaroo_rat chr1.14889 1
Mouse-Kangaroo_rat chr1.14890 1
Mouse-Kangaroo_rat chr1.14891 1
Mouse-Kangaroo_rat chr1.14892 1
Mouse-Kangaroo_rat chr1.14893 0.977011494252874
Mouse-Kangaroo_rat chr1.14894 1
Mouse-Kangaroo_rat chr1.14895 0.962962962962963
Mouse-Kangaroo_rat chr1.14896 1
Mouse-Kangaroo_rat chr1.14897 1
Mouse-Kangaroo_rat chr1.14898 0.987616099071207
Mouse-Kangaroo_rat chr1.14899 1
Mouse-Kangaroo_rat chr1.14900 1
Mouse-Kangaroo_rat chr1.14901 0.994186046511628
Mouse-Kangaroo_rat chr1.14902 0.98780487804878
Mouse-Kangaroo_rat chr1.14903 0.986301369863014
Mouse-Kangaroo_rat chr1.14904 0.972222222222222
Mouse-Kangaroo_rat chr1.14905 1
Mouse-Kangaroo_rat chr1.14906 0.992248062015504
Mouse-Kangaroo_rat chr1.14907 0.993055555555556
Mouse-Kangaroo_rat chr1.14908 0.993197278911565
Mouse-Kangaroo_rat chr1.14909 0.993939393939394
Mouse-Kangaroo_rat chr1.14910 1
Mouse-Kangaroo_rat chr1.14911 1
Mouse-Kangaroo_rat chr1.14912 0.994974874371859
Mouse-Kangaroo_rat chr1.3969 0.992520325203252
Mouse-Kangaroo_rat chr1.3970 0.986666666666667
Mouse-Kangaroo_rat chr1.3971 0.992125984251969
Mouse-Kangaroo_rat chr1.3972 0.985401459854015
Mouse-Kangaroo_rat chr1.3973 1
Mouse-Kangaroo_rat chr1.3974 0.977777777777778
Mouse-Kangaroo_rat chr1.3975 1
Mouse-Kangaroo_rat chr1.3976 0.991416309012876
Mouse-Kangaroo_rat chr1.3977 1
Mouse-Kangaroo_rat chr1.3978 1
Mouse-Kangaroo_rat chr1.3979 0.987854251012146
Mouse-Kangaroo_rat chr1.3980 0.987179487179487
